trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
OF_O1-Weekday-068000_M1_112,11:20:00,11:20:00,42432665,1,0,0
OF_O1-Weekday-068000_M1_112,11:20:31,11:20:31,42432659,2,0,0
OF_O1-Weekday-068000_M1_112,11:22:01,11:22:01,42440381,3,0,0
OF_O1-Weekday-068000_M1_112,11:23:19,11:23:19,4990704680,4,0,0
OF_O1-Weekday-068000_M1_112,11:24:59,11:24:59,5378686572,5,0,0
OF_O1-Weekday-068000_M1_112,11:25:59,11:25:59,42445585,6,0,0
OF_O1-Weekday-068000_M1_112,11:27:00,11:27:00,42437928,7,0,0
OF_O1-Weekday-068000_M1_112,11:28:20,11:28:20,42429530,8,0,0
OF_O1-Weekday-068000_M1_112,11:29:19,11:29:19,42448141,9,0,0
OF_O1-Weekday-068000_M1_112,11:30:18,11:30:18,42448979,10,0,0
OF_O1-Weekday-068000_M1_112,11:31:47,11:31:47,42444452,11,0,0
OF_O1-Weekday-068000_M1_112,11:33:10,11:33:10,42442128,12,0,0
OF_O1-Weekday-068000_M1_112,11:34:23,11:34:23,3858909357,13,0,0
OF_O1-Weekday-068000_M1_112,11:35:48,11:35:48,42429552,14,0,0
OF_O1-Weekday-068000_M1_112,11:37:02,11:37:02,42449828,15,0,0
OF_O1-Weekday-068000_M1_112,11:38:04,11:38:04,42437174,16,0,0
OF_O1-Weekday-068000_M1_112,11:39:59,11:39:59,42437201,17,0,0
OF_O1-Weekday-068000_M1_112,11:41:00,11:41:00,42432395,18,0,0
OF_O1-Weekday-068000_M1_112,11:42:18,11:42:18,42436637,19,0,0
OF_O1-Weekday-068000_M1_112,11:44:00,11:44:00,42450456,20,0,0
OF_O1-Weekday-068000_M1_112,11:45:25,11:45:25,42436604,21,0,0
OF_O1-Weekday-068000_M1_112,11:47:20,11:47:20,42425127,22,0,0
OF_O1-Weekday-068000_M1_112,11:50:20,11:50:20,42453575,23,0,0
OF_O1-Weekday-068000_M1_112,11:51:36,11:51:36,42443268,24,0,0
OF_O1-Weekday-068000_M1_112,11:53:43,11:53:43,42444485,25,0,0
OF_O1-Weekday-068000_M1_112,11:55:07,11:55:07,42448726,26,0,0
OF_O1-Weekday-068000_M1_112,11:56:59,11:56:59,42444809,27,0,0
OF_O1-Weekday-068000_M1_112,11:59:18,11:59:18,42454189,28,0,0
OF_O1-Weekday-068000_M1_112,12:01:31,12:01:31,42435497,29,0,0
OF_O1-Weekday-068000_M1_112,12:03:56,12:03:56,42452951,30,0,0
OF_O1-Weekday-068000_M1_112,12:07:40,12:07:40,42446455,31,0,0
OF_O1-Weekday-068000_M1_112,12:09:16,12:09:16,42430050,32,0,0
OF_O1-Weekday-068000_M1_112,12:12:00,12:12:00,42445225,33,0,0
OF_O1-Weekday-068000_M1_112,12:14:19,12:14:19,42455693,34,0,0
OF_O1-Weekday-068000_M1_112,12:16:44,12:16:44,42455662,35,0,0
OF_O1-Weekday-068000_M1_112,12:17:46,12:17:46,42431649,36,0,0
OF_O1-Weekday-068000_M1_112,12:19:16,12:19:16,42456683,37,0,0
OF_O1-Weekday-068000_M1_112,12:21:14,12:21:14,42440313,38,0,0
OF_O1-Weekday-068000_M1_112,12:24:22,12:24:22,42440951,39,0,0
OF_O1-Weekday-068000_M1_112,12:26:36,12:26:36,42446353,40,0,0
OF_O1-Weekday-068000_M1_112,12:28:51,12:28:51,42432580,41,0,0
OF_O1-Weekday-068000_M1_112,12:31:04,12:31:04,42434072,42,0,0
OF_O1-Weekday-068000_M1_112,12:32:36,12:32:36,42443556,43,0,0
OF_O1-Weekday-068000_M1_112,12:35:00,12:35:00,42437358,44,0,0
OF_O1-Weekday-068000_M1_112,12:36:42,12:36:42,42433604,45,0,0
OF_O1-Weekday-068000_M1_112,12:38:00,12:38:00,42452973,46,0,0
OF_O1-Weekday-068000_M1_112,12:39:45,12:39:45,42443680,47,0,0
OF_O1-Weekday-068000_M1_112,12:40:51,12:40:51,42437686,48,0,0
OF_O1-Weekday-068000_M1_112,12:41:54,12:41:54,42427786,49,0,0
OF_O1-Weekday-068000_M1_112,12:43:37,12:43:37,42453624,50,0,0
OF_O1-Weekday-068000_M1_112,12:45:21,12:45:21,42434268,51,0,0
OF_O1-Weekday-068000_M1_112,12:46:56,12:46:56,42454378,52,0,0
OF_O1-Weekday-068000_M1_112,12:48:29,12:48:29,42439272,53,0,0
OF_O1-Weekday-068000_M1_112,12:50:13,12:50:13,42440710,54,0,0
OF_O1-Weekday-068000_M1_112,12:51:19,12:51:19,42439070,55,0,0
OF_O1-Weekday-068000_M1_112,12:52:25,12:52:25,42430857,56,0,0
OF_O1-Weekday-068000_M1_112,12:53:34,12:53:34,42437949,57,0,0
OF_O1-Weekday-068000_M1_112,12:54:31,12:54:31,42456303,58,0,0
OF_O1-Weekday-068000_M1_112,12:55:50,12:55:50,42428473,59,0,0
OF_O1-Weekday-068000_M1_112,12:57:03,12:57:03,42428468,60,0,0
OF_O1-Weekday-068000_M1_112,12:58:46,12:58:46,42428454,61,0,0
OF_O1-Weekday-068000_M1_112,12:59:57,12:59:57,1692433919,62,0,0
OF_O1-Weekday-068000_M1_112,13:01:00,13:01:00,1919595915,63,0,0
OF_O1-Weekday-068000_M1_112,13:01:30,13:01:30,42428444,64,0,0
OF_O1-Weekday-068000_M1_112,13:02:01,13:02:01,42428441,65,0,0
OF_O1-Weekday-068000_M1_112,13:04:00,13:04:00,42427327,66,0,0
OF_O1-Weekday-084300_M1_131,14:03:55,14:03:55,42442247,2,0,0
OF_O1-Weekday-084300_M1_131,14:05:26,14:05:26,42445511,3,0,0
OF_O1-Weekday-084300_M1_131,14:07:07,14:07:07,42445534,4,0,0
OF_O1-Weekday-084300_M1_131,14:08:06,14:08:06,42439236,5,0,0
OF_O1-Weekday-084300_M1_131,14:09:00,14:09:00,42430872,6,0,0
OF_O1-Weekday-084300_M1_131,14:10:18,14:10:18,42446528,7,0,0
OF_O1-Weekday-084300_M1_131,14:11:38,14:11:38,42436939,8,0,0
OF_O1-Weekday-084300_M1_131,14:13:22,14:13:22,42431452,9,0,0
OF_O1-Weekday-084300_M1_131,14:14:50,14:14:50,42437280,10,0,0
OF_O1-Weekday-084300_M1_131,14:17:20,14:17:20,42453310,11,0,0
OF_O1-Weekday-084300_M1_131,14:19:04,14:19:04,42436578,12,0,0
OF_O1-Weekday-084300_M1_131,14:20:17,14:20:17,4597668042,13,0,0
OF_O1-Weekday-084300_M1_131,14:24:00,14:24:00,42445888,14,0,0
OF_O1-Weekday-084300_M1_131,14:25:29,14:25:29,42445404,15,0,0
OF_O1-Weekday-084300_M1_131,14:28:39,14:28:39,42434948,16,0,0
OF_O1-Weekday-084300_M1_131,14:30:41,14:30:41,42445910,17,0,0
OF_O1-Weekday-084300_M1_131,14:32:48,14:32:48,42432438,18,0,0
OF_O1-Weekday-084300_M1_131,14:34:18,14:34:18,42445917,19,0,0
OF_O1-Weekday-084300_M1_131,14:36:25,14:36:25,42434074,20,0,0
OF_O1-Weekday-084300_M1_131,14:39:15,14:39:15,42445928,21,0,0
OF_O1-Weekday-084300_M1_131,14:41:23,14:41:23,42436701,22,0,0
OF_O1-Weekday-084300_M1_131,14:43:29,14:43:29,42443612,23,0,0
OF_O1-Weekday-084300_M1_131,14:45:00,14:45:00,42445947,24,0,0
OF_O1-Weekday-084300_M1_131,14:46:52,14:46:52,42436511,25,0,0
OF_O1-Weekday-084300_M1_131,14:48:40,14:48:40,42431650,26,0,0
OF_O1-Weekday-084300_M1_131,14:50:06,14:50:06,42445976,27,0,0
OF_O1-Weekday-084300_M1_131,14:51:06,14:51:06,42437425,28,0,0
OF_O1-Weekday-084300_M1_131,14:52:23,14:52:23,42445994,29,0,0
OF_O1-Weekday-084300_M1_131,14:54:30,14:54:30,42436477,30,0,0
OF_O1-Weekday-084300_M1_131,14:55:30,14:55:30,42439556,31,0,0
OF_O1-Weekday-084300_M1_131,14:58:06,14:58:06,42436913,32,0,0
OF_O1-Weekday-084300_M1_131,14:59:31,14:59:31,42446026,33,0,0
OF_O1-Weekday-084300_M1_131,15:01:39,15:01:39,42446031,34,0,0
OF_O1-Weekday-084300_M1_131,15:04:05,15:04:05,42429324,35,0,0
OF_O1-Weekday-084300_M1_131,15:05:38,15:05:38,42436539,36,0,0
OF_O1-Weekday-084300_M1_131,15:07:22,15:07:22,42446070,37,0,0
OF_O1-Weekday-084300_M1_131,15:08:40,15:08:40,42444487,38,0,0
OF_O1-Weekday-084300_M1_131,15:10:00,15:10:00,42446086,39,0,0
OF_O1-Weekday-084300_M1_131,15:11:12,15:11:12,42446099,40,0,0
OF_O1-Weekday-084300_M1_131,15:12:45,15:12:45,42438963,41,0,0
OF_O1-Weekday-084300_M1_131,15:13:37,15:13:37,42434905,42,0,0
OF_O1-Weekday-084300_M1_131,15:14:16,15:14:16,42436610,43,0,0
OF_O1-Weekday-084300_M1_131,15:15:19,15:15:19,42446138,44,0,0
OF_O1-Weekday-084300_M1_131,15:16:14,15:16:14,42445843,45,0,0
OF_O1-Weekday-084300_M1_131,15:17:16,15:17:16,42446147,46,0,0
OF_O1-Weekday-084300_M1_131,15:18:38,15:18:38,42446155,47,0,0
OF_O1-Weekday-084300_M1_131,15:19:27,15:19:27,42435388,48,0,0
OF_O1-Weekday-084300_M1_131,15:21:00,15:21:00,42446164,49,0,0
OF_O1-Weekday-084300_M1_131,15:21:41,15:21:41,42439486,50,0,0
OF_O1-Weekday-084300_M1_131,15:22:54,15:22:54,42445183,51,0,0
OF_O1-Weekday-084300_M1_131,15:23:41,15:23:41,42438704,52,0,0
OF_O1-Weekday-084300_M1_131,15:24:27,15:24:27,42444453,53,0,0
OF_O1-Weekday-084300_M1_131,15:25:13,15:25:13,42446177,54,0,0
OF_O1-Weekday-084300_M1_131,15:25:59,15:25:59,2799368116,55,0,0
OF_O1-Weekday-084300_M1_131,15:27:10,15:27:10,42446190,56,0,0
OF_O1-Weekday-084300_M1_131,15:28:20,15:28:20,589927967,57,0,0
OF_O1-Weekday-084300_M1_131,15:29:06,15:29:06,42427834,58,0,0
OF_O1-Weekday-084300_M1_131,15:29:55,15:29:55,42435953,59,0,0
OF_O1-Weekday-084300_M1_131,15:30:42,15:30:42,5378686572,60,0,0
OF_O1-Weekday-084300_M1_131,15:32:05,15:32:05,4990704678,61,0,0
OF_O1-Weekday-084300_M1_131,15:33:14,15:33:14,3099327965,62,0,0
OF_O1-Weekday-084300_M1_131,15:34:23,15:34:23,42432659,63,0,0
OF_O1-Weekday-084300_M1_131,15:35:15,15:35:15,42432669,64,0,0
OF_O1-Weekday-084300_M1_131,15:36:15,15:36:15,2141026495,65,0,0
OF_O1-Weekday-084300_M1_131,15:38:00,15:38:00,42432665,66,0,0
MV_O1-Weekday-108600_M2_235,18:06:00,18:06:00,42430872,1,0,0
MV_O1-Weekday-108600_M2_235,18:09:12,18:09:12,42431452,2,0,0
MV_O1-Weekday-108600_M2_235,18:13:23,18:13:23,42436578,3,0,0
MV_O1-Weekday-108600_M2_235,18:17:00,18:17:00,42445888,4,0,0
MV_O1-Weekday-108600_M2_235,18:20:32,18:20:32,42434948,5,0,0
MV_O1-Weekday-108600_M2_235,18:24:51,18:24:51,42445917,6,0,0
MV_O1-Weekday-108600_M2_235,18:28:38,18:28:38,42445928,7,0,0
MV_O1-Weekday-108600_M2_235,18:33:00,18:33:00,42445947,8,0,0
MV_O1-Weekday-108600_M2_235,18:36:28,18:36:28,42437425,9,0,0
MV_O1-Weekday-108600_M2_235,18:38:24,18:38:24,42436477,10,0,0
MV_O1-Weekday-108600_M2_235,18:41:03,18:41:03,42446026,11,0,0
MV_O1-Weekday-108600_M2_235,18:43:38,18:43:38,42429324,12,0,0
MV_O1-Weekday-108600_M2_235,18:47:00,18:47:00,42446086,13,0,0
MV_O1-Weekday-108600_M2_235,18:48:54,18:48:54,42438963,14,0,0
MV_O1-Weekday-108600_M2_235,18:50:40,18:50:40,42446138,15,0,0
MV_O1-Weekday-108600_M2_235,18:51:18,18:51:18,42445843,16,0,0
MV_O1-Weekday-108600_M2_235,18:52:23,18:52:23,42434377,17,0,0
MV_O1-Weekday-108600_M2_235,18:53:00,18:53:00,42432352,18,0,0
MV_O1-Weekday-108600_M2_235,18:55:07,18:55:07,3099327964,19,0,0
MV_O1-Weekday-108600_M2_235,18:56:34,18:56:34,2141026499,20,0,0
MV_O1-Weekday-108600_M2_235,18:58:25,18:58:25,2141026544,21,0,0
MV_O1-Weekday-108600_M2_235,18:59:59,18:59:59,2141026506,22,0,0
MV_O1-Weekday-108600_M2_235,19:01:34,19:01:34,2141026504,23,0,0
MV_O1-Weekday-108600_M2_235,19:02:34,19:02:34,2141026510,24,0,0
MV_O1-Weekday-108600_M2_235,19:03:19,19:03:19,2141026538,25,0,0
MV_O1-Weekday-108600_M2_235,19:04:39,19:04:39,2141026503,26,0,0
MV_O1-Weekday-108600_M2_235,19:05:44,19:05:44,2141026493,27,0,0
MV_O1-Weekday-108600_M2_235,19:06:44,19:06:44,2141026508,28,0,0
MV_O1-Weekday-108600_M2_235,19:08:45,19:08:45,2141026515,29,0,0
MV_O1-Weekday-108600_M2_235,19:09:51,19:09:51,2141026532,30,0,0
MV_O1-Weekday-108600_M2_235,19:10:52,19:10:52,2141026540,31,0,0
MV_O1-Weekday-108600_M2_235,19:11:53,19:11:53,2141026505,32,0,0
MV_O1-Weekday-108600_M2_235,19:12:54,19:12:54,2141026514,33,0,0
MV_O1-Weekday-108600_M2_235,19:13:54,19:13:54,2141026502,34,0,0
MV_O1-Weekday-108600_M2_235,19:15:00,19:15:00,2141026518,35,0,0
MV_O1-Weekday-108600_M2_235,19:15:55,19:15:55,2141026495,36,0,0
MV_O1-Weekday-108600_M2_235,19:16:48,19:16:48,2141026509,37,0,0
MV_O1-Weekday-108600_M2_235,19:17:49,19:17:49,2141002590,38,0,0
MV_O1-Weekday-108600_M2_235,19:18:31,19:18:31,371337227,39,0,0
MV_O1-Weekday-108600_M2_235,19:23:09,19:23:09,42439673,40,0,0
MV_O1-Weekday-108600_M2_235,19:24:35,19:24:35,42439711,41,0,0
MV_O1-Weekday-108600_M2_235,19:25:35,19:25:35,42439718,42,0,0
MV_O1-Weekday-108600_M2_235,19:26:26,19:26:26,42439721,43,0,0
MV_O1-Weekday-108600_M2_235,19:27:25,19:27:25,42439728,44,0,0
MV_O1-Weekday-108600_M2_235,19:28:38,19:28:38,42437319,45,0,0
MV_O1-Weekday-108600_M2_235,19:29:53,19:29:53,42455234,46,0,0
MV_O1-Weekday-108600_M2_235,19:31:00,19:31:00,42455238,47,0,0
MV_O1-Weekday-052600_M2_227,08:46:39,08:46:39,42428978,2,0,0
MV_O1-Weekday-052600_M2_227,08:47:37,08:47:37,42433030,3,0,0
MV_O1-Weekday-052600_M2_227,08:49:13,08:49:13,42437319,4,0,0
MV_O1-Weekday-052600_M2_227,08:50:26,08:50:26,42439728,5,0,0
MV_O1-Weekday-052600_M2_227,08:51:08,08:51:08,42439721,6,0,0
MV_O1-Weekday-052600_M2_227,08:52:02,08:52:02,42439718,7,0,0
MV_O1-Weekday-052600_M2_227,08:52:52,08:52:52,42439711,8,0,0
MV_O1-Weekday-052600_M2_227,08:53:54,08:53:54,42439673,9,0,0
MV_O1-Weekday-052600_M2_227,08:54:14,08:54:14,42439802,10,0,0
MV_O1-Weekday-052600_M2_227,08:57:16,08:57:16,589927943,11,0,0
MV_O1-Weekday-052600_M2_227,08:58:02,08:58:02,2141002593,12,0,0
MV_O1-Weekday-052600_M2_227,08:58:57,08:58:57,42439927,13,0,0
MV_O1-Weekday-052600_M2_227,08:59:45,08:59:45,42439225,14,0,0
MV_O1-Weekday-052600_M2_227,09:01:00,09:01:00,42434246,15,0,0
MV_O1-Weekday-052600_M2_227,09:02:35,09:02:35,42438281,16,0,0
MV_O1-Weekday-052600_M2_227,09:03:39,09:03:39,42433781,17,0,0
MV_O1-Weekday-052600_M2_227,09:04:45,09:04:45,42435967,18,0,0
MV_O1-Weekday-052600_M2_227,09:06:15,09:06:15,42439887,19,0,0
MV_O1-Weekday-052600_M2_227,09:08:04,09:08:04,42429536,20,0,0
MV_O1-Weekday-052600_M2_227,09:09:01,09:09:01,42439878,21,0,0
MV_O1-Weekday-052600_M2_227,09:10:11,09:10:11,42439868,22,0,0
MV_O1-Weekday-052600_M2_227,09:11:29,09:11:29,42439861,23,0,0
MV_O1-Weekday-052600_M2_227,09:13:30,09:13:30,42439858,24,0,0
MV_O1-Weekday-052600_M2_227,09:14:34,09:14:34,4163940359,25,0,0
MV_O1-Weekday-052600_M2_227,09:16:17,09:16:17,42432889,26,0,0
MV_O1-Weekday-052600_M2_227,09:17:54,09:17:54,42448506,27,0,0
MV_O1-Weekday-052600_M2_227,09:18:59,09:18:59,42437211,28,0,0
MV_O1-Weekday-052600_M2_227,09:20:10,09:20:10,2141026499,29,0,0
MV_O1-Weekday-052600_M2_227,09:21:33,09:21:33,3099327964,30,0,0
MV_O1-Weekday-052600_M2_227,09:24:00,09:24:00,42432395,31,0,0
MV_O1-Weekday-052600_M2_227,09:25:43,09:25:43,42450456,32,0,0
MV_O1-Weekday-052600_M2_227,09:27:37,09:27:37,42425127,33,0,0
MV_O1-Weekday-052600_M2_227,09:30:03,09:30:03,42443268,34,0,0
MV_O1-Weekday-052600_M2_227,09:35:43,09:35:43,42435497,35,0,0
MV_O1-Weekday-052600_M2_227,09:42:00,09:42:00,42445225,36,0,0
MV_O1-Weekday-052600_M2_227,09:45:30,09:45:30,42455662,37,0,0
MV_O1-Weekday-052600_M2_227,09:48:49,09:48:49,42440313,38,0,0
MV_O1-Weekday-052600_M2_227,09:51:08,09:51:08,42440951,39,0,0
MV_O1-Weekday-052600_M2_227,09:53:41,09:53:41,42440452,40,0,0
MV_O1-Weekday-052600_M2_227,09:59:00,09:59:00,42437358,41,0,0
MV_O1-Weekday-052600_M2_227,10:02:23,10:02:23,42443680,42,0,0
MV_O1-Weekday-052600_M2_227,10:06:23,10:06:23,42434268,43,0,0
MV_O1-Weekday-052600_M2_227,10:09:52,10:09:52,42440710,44,0,0
MV_O1-Weekday-052600_M2_227,10:12:16,10:12:16,42437949,45,0,0
MV_O1-Weekday-052600_M2_227,10:12:57,10:12:57,42456303,46,0,0
MV_O1-Weekday-052600_M2_227,10:13:53,10:13:53,42428473,47,0,0
MV_O1-Weekday-052600_M2_227,10:14:30,10:14:30,42445543,48,0,0
MV_O1-Weekday-052600_M2_227,10:15:00,10:15:00,42445558,49,0,0
MV_O1-Weekday-052600_M2_227,18:06:00,18:06:00,42430872,1,0,0
MV_O1-Weekday-121800_M3_335,20:18:00,20:18:00,42430872,1,0,0
MV_O1-Weekday-121800_M3_335,20:18:52,20:18:52,42446528,2,0,0
MV_O1-Weekday-121800_M3_335,20:19:45,20:19:45,42436939,3,0,0
MV_O1-Weekday-121800_M3_335,20:20:55,20:20:55,42431452,4,0,0
MV_O1-Weekday-121800_M3_335,20:21:53,20:21:53,42437280,5,0,0
MV_O1-Weekday-121800_M3_335,20:23:34,20:23:34,42453310,6,0,0
MV_O1-Weekday-121800_M3_335,20:24:43,20:24:43,42436578,7,0,0
MV_O1-Weekday-121800_M3_335,20:25:31,20:25:31,4597668042,8,0,0
MV_O1-Weekday-121800_M3_335,20:28:00,20:28:00,42445888,9,0,0
MV_O1-Weekday-121800_M3_335,20:29:03,20:29:03,42445404,10,0,0
MV_O1-Weekday-121800_M3_335,20:31:19,20:31:19,42434948,11,0,0
MV_O1-Weekday-121800_M3_335,20:32:47,20:32:47,42445910,12,0,0
MV_O1-Weekday-121800_M3_335,20:34:17,20:34:17,42432438,13,0,0
MV_O1-Weekday-121800_M3_335,20:35:21,20:35:21,42445917,14,0,0
MV_O1-Weekday-121800_M3_335,20:36:52,20:36:52,42434074,15,0,0
MV_O1-Weekday-121800_M3_335,20:38:54,20:38:54,42445928,16,0,0
MV_O1-Weekday-121800_M3_335,20:40:25,20:40:25,42436701,17,0,0
MV_O1-Weekday-121800_M3_335,20:41:55,20:41:55,42443612,18,0,0
MV_O1-Weekday-121800_M3_335,20:43:00,20:43:00,42445947,19,0,0
MV_O1-Weekday-121800_M3_335,20:44:12,20:44:12,42436511,20,0,0
MV_O1-Weekday-121800_M3_335,20:45:14,20:45:14,42429971,21,0,0
MV_O1-Weekday-121800_M3_335,20:46:16,20:46:16,42445976,22,0,0
MV_O1-Weekday-121800_M3_335,20:46:54,20:46:54,42437425,23,0,0
MV_O1-Weekday-121800_M3_335,20:47:44,20:47:44,42445994,24,0,0
MV_O1-Weekday-121800_M3_335,20:49:05,20:49:05,42436477,25,0,0
MV_O1-Weekday-121800_M3_335,20:49:43,20:49:43,42439556,26,0,0
MV_O1-Weekday-121800_M3_335,20:51:23,20:51:23,42436913,27,0,0
MV_O1-Weekday-121800_M3_335,20:52:17,20:52:17,42446026,28,0,0
MV_O1-Weekday-121800_M3_335,20:53:40,20:53:40,42446031,29,0,0
MV_O1-Weekday-121800_M3_335,20:55:13,20:55:13,42429324,30,0,0
MV_O1-Weekday-121800_M3_335,20:56:12,20:56:12,42436539,31,0,0
MV_O1-Weekday-121800_M3_335,20:57:19,20:57:19,42446070,32,0,0
MV_O1-Weekday-121800_M3_335,20:58:09,20:58:09,42444487,33,0,0
MV_O1-Weekday-121800_M3_335,20:59:00,20:59:00,42446086,34,0,0
MV_O1-Weekday-121800_M3_335,20:59:50,20:59:50,42446099,35,0,0
MV_O1-Weekday-121800_M3_335,21:00:54,21:00:54,42438963,36,0,0
MV_O1-Weekday-121800_M3_335,21:01:30,21:01:30,42434905,37,0,0
MV_O1-Weekday-121800_M3_335,21:01:57,21:01:57,42436610,38,0,0
MV_O1-Weekday-121800_M3_335,21:02:40,21:02:40,42446138,39,0,0
MV_O1-Weekday-121800_M3_335,21:03:18,21:03:18,42445843,40,0,0
MV_O1-Weekday-121800_M3_335,21:04:23,21:04:23,42434377,41,0,0
MV_O1-Weekday-121800_M3_335,21:05:00,21:05:00,42432352,42,0,0
MV_O1-Weekday-121800_M3_335,21:07:01,21:07:01,3099327964,43,0,0
MV_O1-Weekday-121800_M3_335,21:08:24,21:08:24,2141026499,44,0,0
MV_O1-Weekday-121800_M3_335,21:10:10,21:10:10,2141026544,45,0,0
MV_O1-Weekday-121800_M3_335,21:11:40,21:11:40,2141026506,46,0,0
MV_O1-Weekday-121800_M3_335,21:13:10,21:13:10,2141026504,47,0,0
MV_O1-Weekday-121800_M3_335,21:14:08,21:14:08,2141026510,48,0,0
MV_O1-Weekday-121800_M3_335,21:14:51,21:14:51,2141026538,49,0,0
MV_O1-Weekday-121800_M3_335,21:16:07,21:16:07,2141026503,50,0,0
MV_O1-Weekday-121800_M3_335,21:17:09,21:17:09,2141026493,51,0,0
MV_O1-Weekday-121800_M3_335,21:18:07,21:18:07,2141026508,52,0,0
MV_O1-Weekday-121800_M3_335,21:20:02,21:20:02,2141026515,53,0,0
MV_O1-Weekday-121800_M3_335,21:21:05,21:21:05,2141026532,54,0,0
MV_O1-Weekday-121800_M3_335,21:22:03,21:22:03,2141026540,55,0,0
MV_O1-Weekday-121800_M3_335,21:23:01,21:23:01,2141026505,56,0,0
MV_O1-Weekday-121800_M3_335,21:24:00,21:24:00,2141026514,57,0,0
MV_O1-Weekday-121800_M3_335,21:24:57,21:24:57,2141026502,58,0,0
MV_O1-Weekday-121800_M3_335,21:26:00,21:26:00,2141026518,59,0,0
MV_O1-Weekday-121800_M3_335,21:26:42,21:26:42,2141026495,60,0,0
MV_O1-Weekday-121800_M3_335,21:27:21,21:27:21,2141026509,61,0,0
MV_O1-Weekday-121800_M3_335,21:28:07,21:28:07,2141002590,62,0,0
MV_O1-Weekday-121800_M3_335,21:28:38,21:28:38,371337227,63,0,0
MV_O1-Weekday-121800_M3_335,21:32:07,21:32:07,42439673,64,0,0
MV_O1-Weekday-121800_M3_335,21:33:11,21:33:11,42439711,65,0,0
MV_O1-Weekday-121800_M3_335,21:33:56,21:33:56,42439718,66,0,0
MV_O1-Weekday-121800_M3_335,21:34:34,21:34:34,42439721,67,0,0
MV_O1-Weekday-121800_M3_335,21:35:19,21:35:19,42439728,68,0,0
MV_O1-Weekday-121800_M3_335,21:36:13,21:36:13,42437319,69,0,0
MV_O1-Weekday-121800_M3_335,21:37:10,21:37:10,42455234,70,0,0
MV_O1-Weekday-121800_M3_335,21:38:00,21:38:00,42455238,71,0,0
MV_O1-Weekday-120800_M3_339,20:08:36,20:08:36,42428978,2,0,0
MV_O1-Weekday-120800_M3_339,20:09:30,20:09:30,42433030,3,0,0
MV_O1-Weekday-120800_M3_339,20:11:00,20:11:00,42437319,4,0,0
MV_O1-Weekday-120800_M3_339,20:12:08,20:12:08,42439728,5,0,0
MV_O1-Weekday-120800_M3_339,20:12:48,20:12:48,42439721,6,0,0
MV_O1-Weekday-120800_M3_339,20:13:38,20:13:38,42439718,7,0,0
MV_O1-Weekday-120800_M3_339,20:14:25,20:14:25,42439711,8,0,0
MV_O1-Weekday-120800_M3_339,20:15:22,20:15:22,42439673,9,0,0
MV_O1-Weekday-120800_M3_339,20:15:41,20:15:41,42439802,10,0,0
MV_O1-Weekday-120800_M3_339,20:18:31,20:18:31,589927943,11,0,0
MV_O1-Weekday-120800_M3_339,20:19:14,20:19:14,2141002593,12,0,0
MV_O1-Weekday-120800_M3_339,20:20:05,20:20:05,42439927,13,0,0
MV_O1-Weekday-120800_M3_339,20:20:50,20:20:50,42439225,14,0,0
MV_O1-Weekday-120800_M3_339,20:22:00,20:22:00,42434246,15,0,0
MV_O1-Weekday-120800_M3_339,20:23:27,20:23:27,42438281,16,0,0
MV_O1-Weekday-120800_M3_339,20:24:25,20:24:25,42433781,17,0,0
MV_O1-Weekday-120800_M3_339,20:25:25,20:25:25,42435967,18,0,0
MV_O1-Weekday-120800_M3_339,20:26:47,20:26:47,42439887,19,0,0
MV_O1-Weekday-120800_M3_339,20:28:27,20:28:27,42429536,20,0,0
MV_O1-Weekday-120800_M3_339,20:29:20,20:29:20,42439878,21,0,0
MV_O1-Weekday-120800_M3_339,20:30:23,20:30:23,42439868,22,0,0
MV_O1-Weekday-120800_M3_339,20:31:35,20:31:35,42439861,23,0,0
MV_O1-Weekday-120800_M3_339,20:33:25,20:33:25,42439858,24,0,0
MV_O1-Weekday-120800_M3_339,20:34:23,20:34:23,4163940359,25,0,0
MV_O1-Weekday-120800_M3_339,20:35:57,20:35:57,42432889,26,0,0
MV_O1-Weekday-120800_M3_339,20:37:26,20:37:26,42448506,27,0,0
MV_O1-Weekday-120800_M3_339,20:38:25,20:38:25,42437211,28,0,0
MV_O1-Weekday-120800_M3_339,20:39:30,20:39:30,2141026499,29,0,0
MV_O1-Weekday-120800_M3_339,20:40:46,20:40:46,3099327964,30,0,0
MV_O1-Weekday-120800_M3_339,20:43:00,20:43:00,42432395,31,0,0
MV_O1-Weekday-120800_M3_339,20:43:28,20:43:28,42436637,32,0,0
MV_O1-Weekday-120800_M3_339,20:44:04,20:44:04,42450456,33,0,0
MV_O1-Weekday-120800_M3_339,20:44:34,20:44:34,42436604,34,0,0
MV_O1-Weekday-120800_M3_339,20:45:15,20:45:15,42425127,35,0,0
MV_O1-Weekday-120800_M3_339,20:46:19,20:46:19,42453575,36,0,0
MV_O1-Weekday-120800_M3_339,20:46:46,20:46:46,42443268,37,0,0
MV_O1-Weekday-120800_M3_339,20:47:31,20:47:31,42444485,38,0,0
MV_O1-Weekday-120800_M3_339,20:48:01,20:48:01,42448726,39,0,0
MV_O1-Weekday-120800_M3_339,20:48:40,20:48:40,42444809,40,0,0
MV_O1-Weekday-120800_M3_339,20:49:29,20:49:29,42454189,41,0,0
MV_O1-Weekday-120800_M3_339,20:50:17,20:50:17,42435497,42,0,0
